TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,Outcome,ev_level,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,,95.0,Gamble,,,,,,,18.25,10.88,l,10.0,1.3681534579955041,0.0,10.88,9,
,,,,,,,101,96.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,3.79605092,2.980002125026658,,,,,,,,,
,,,,,,,101,97.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,3.562416326,0.5635306669864804,,,,,,,,,
,,,,,,,101,98.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_16.jpeg,did not like,2.843822497,0.6364469169639051,,,,,,,,,
,,,,,,,101,99.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,3.546495948,1.1555457500508055,,,,,,,,,
,,,,,,,101,100.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,1.672012706,3.1306244580773637,,,,,,,,,
,,,,,,,101,,96.0,Gamble,,,,,,,24.19,7.91,l,10.0,2.1196114589693025,1.0,24.19,1,
,,,,,,,101,,97.0,Gamble,,,,,,,14.76,8.62,l,8.0,1.3980202079983428,1.0,14.76,1,
,,,,,,,101,,98.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.8935893750749528,1.0,18.89,1,
,,,,,,,101,,99.0,Gamble,,,,,,,20.03,1.99,l,6.0,1.3399521249812096,1.0,20.03,1,
,,,,,,,101,,100.0,Gamble,,,,,,,15.32,8.34,w,8.0,1.2794888330390677,0.0,8.34,9,
,,,,,,,101,101.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_17.jpeg,did not like,4.942172136,3.8424388749990612,,,,,,,,,
,,,,,,,101,102.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,2.50187214,2.316309625050053,,,,,,,,,
,,,,,,,101,103.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,2.071164779,3.567426084075123,,,,,,,,,
,,,,,,,101,104.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_29.jpeg,did not like,5.336503566,5.109201290993951,,,,,,,,,
,,,,,,,101,105.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,2.642157193,5.15656129096169,,,,,,,,,
,,,,,,,101,,101.0,Gamble,,,,,,,15.19,4.41,w,6.0,1.4081642919918522,1.0,15.19,1,
,,,,,,,101,,102.0,Gamble,,,,,,,13.45,5.27,w,6.0,2.4857341250171885,0.0,5.27,9,
,,,,,,,101,,103.0,Gamble,,,,,,,19.73,10.13,l,10.0,,999.0,999.0,999,
,,,,,,,101,,104.0,Gamble,,,,,,,18.59,6.71,w,8.0,2.480902583920397,1.0,18.59,1,
,,,,,,,101,,105.0,Gamble,,,,,,,21.73,9.14,w,10.0,2.262084166985005,1.0,21.73,1,
MidEmotion_Block4,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,
,,,,,,,101,106.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,did not like,4.456234322,3.954897250048816,,,,,,,,,
,,,,,,,101,107.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_25.jpeg,did not like,4.438512181,4.474176584044471,,,,,,,,,
,,,,,,,101,108.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,2.682944783,7.627935791970231,,,,,,,,,
,,,,,,,101,109.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,4.51984296,1.924327832995914,,,,,,,,,
,,,,,,,101,110.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.195382774,4.6040213339729235,,,,,,,,,
,,,,,,,101,,106.0,Gamble,,,,,,,11.66,6.17,l,6.0,2.366095416015014,1.0,11.66,1,
,,,,,,,101,,107.0,Gamble,,,,,,,21.33,5.33,w,8.0,,999.0,999.0,999,
,,,,,,,101,,108.0,Gamble,,,,,,,14.31,8.84,l,8.0,2.509828375070356,1.0,14.31,1,
,,,,,,,101,,109.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.7521325000561774,1.0,17.73,1,
,,,,,,,101,,110.0,Gamble,,,,,,,16.9,7.55,l,8.0,1.320280542015098,1.0,16.9,1,
,,,,,,,101,111.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_9.jpeg,liked,1.779333479,5.355226167012006,,,,,,,,,
,,,,,,,101,112.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,4.312468682,0.12235583399888128,,,,,,,,,
,,,,,,,101,113.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,did not like,4.940433059,0.6324707500170916,,,,,,,,,
,,,,,,,101,114.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,2.7105123,5.73084774997551,,,,,,,,,
,,,,,,,101,115.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,3.602308302,3.886771084042266,,,,,,,,,
,,,,,,,101,,111.0,Gamble,,,,,,,25.96,7.02,l,10.0,2.4113696250133216,1.0,25.96,1,
,,,,,,,101,,112.0,Gamble,,,,,,,12.27,5.87,l,6.0,,999.0,999.0,999,
,,,,,,,101,,113.0,Gamble,,,,,,,11.2,6.4,l,6.0,2.513184875017032,1.0,11.2,1,
,,,,,,,101,,114.0,Gamble,,,,,,,19.78,6.11,w,8.0,,999.0,999.0,999,
,,,,,,,101,,115.0,Gamble,,,,,,,29.55,5.22,l,10.0,,999.0,999.0,999,
,,,,,,,101,116.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,4.106391878,1.0713700000196695,,,,,,,,,
,,,,,,,101,117.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,3.799433026,1.835450749960728,,,,,,,,,
,,,,,,,101,118.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_23.jpeg,did not like,5.246980764,0.46178629097994417,,,,,,,,,
,,,,,,,101,119.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_14.jpeg,did not like,3.30081769,0.5870725000277162,,,,,,,,,
,,,,,,,101,120.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,1.661473164,0.32377050002105534,,,,,,,,,
,,,,,,,101,,116.0,Gamble,,,,,,,17.65,7.17,l,8.0,2.9237554169958457,1.0,17.65,1,
,,,,,,,101,,117.0,Gamble,,,,,,,16.8,3.6,l,6.0,,999.0,999.0,999,
,,,,,,,101,,118.0,Gamble,,,,,,,16.06,7.97,w,8.0,1.9368952920194715,0.0,7.97,9,
,,,,,,,101,,119.0,Gamble,,,,,,,22.81,8.59,l,10.0,,999.0,999.0,999,
,,,,,,,101,,120.0,Gamble,,,,,,,25.08,3.46,l,8.0,1.4642674170900136,1.0,25.08,1,
120,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,2.5
